index,open,high,close,min
781766,1.2396,1.23969,1.23943,1.23966
781826,1.24175,1.24175,1.24139,1.24173
781886,1.24025,1.2405,1.24006,1.24037
781946,1.24088,1.24106,1.24083,1.24105
782006,1.23718,1.23727,1.23686,1.23686
782066,1.23402,1.23418,1.2338,1.23381
782126,1.23435,1.23445,1.23397,1.23412
782186,1.23362,1.23362,1.23296,1.2331
782246,1.2344,1.23464,1.23436,1.23436
782306,1.23805,1.23826,1.23801,1.2382
782366,1.23911,1.23911,1.23875,1.23881
782426,1.23988,1.23993,1.23972,1.23989
782486,1.23915,1.2392,1.23901,1.2391
782546,1.23716,1.23716,1.23699,1.23706
782606,1.23756,1.23756,1.23738,1.23738
782665,1.238,1.23812,1.23786,1.23794
782725,1.23802,1.23813,1.23794,1.23808
782785,1.23865,1.23871,1.23853,1.23863
782845,1.23888,1.23894,1.2388,1.23894
782905,1.23836,1.23855,1.23834,1.23855
782965,1.23855,1.23856,1.23849,1.23851
783025,1.23881,1.23882,1.23876,1.2388
783085,1.23903,1.23908,1.23887,1.2389
783145,1.23962,1.23976,1.23946,1.23955
783205,1.23827,1.23858,1.23723,1.2376
783265,1.23775,1.23802,1.23774,1.23797
783325,1.23506,1.23522,1.23504,1.23504
783385,1.23385,1.23396,1.23382,1.23395
783445,1.23496,1.23496,1.23438,1.23439
783505,1.23426,1.23435,1.23421,1.23431
783565,1.23376,1.2338,1.23356,1.23362
783625,1.23421,1.23422,1.23362,1.23366
783685,1.2293,1.22966,1.22922,1.22957
783745,1.22812,1.22812,1.22788,1.22793
783805,1.22697,1.22719,1.22694,1.22705
783865,1.22603,1.22605,1.22565,1.22586
783925,1.22764,1.22771,1.22729,1.22741
783985,1.22604,1.2262,1.22598,1.22602
784045,1.22621,1.22621,1.22585,1.22606
784105,1.22534,1.22552,1.22534,1.22549
784165,1.22699,1.22699,1.22672,1.22674
784225,1.22723,1.22745,1.22719,1.22736
784285,1.22717,1.22718,1.22701,1.22715
784345,1.22747,1.22756,1.22744,1.22754
784405,1.22749,1.22759,1.22749,1.22753
784465,1.22587,1.22589,1.22576,1.22589
784525,1.22746,1.22774,1.22737,1.22768
784585,1.22636,1.22689,1.22634,1.22682
784645,1.22677,1.22691,1.22647,1.22669
784705,1.2241,1.22411,1.22363,1.22363
784765,1.22306,1.22306,1.22287,1.22291
784825,1.2247,1.22471,1.22405,1.22405
784885,1.2233,1.22413,1.22323,1.22407
784945,1.22363,1.22395,1.22363,1.2237
785005,1.22757,1.22757,1.22728,1.22749
785065,1.2277,1.22791,1.22741,1.22745
785125,1.22597,1.22611,1.22555,1.22573
785185,1.22394,1.22396,1.22364,1.22376
785245,1.22523,1.22523,1.22492,1.22494
785305,1.22663,1.22664,1.22635,1.22639
785365,1.2264,1.22649,1.22588,1.22598
785425,1.22432,1.22453,1.22428,1.22437
785484,1.22453,1.22454,1.22444,1.22444
785544,1.22469,1.22486,1.22469,1.22479
785604,1.22607,1.22611,1.22593,1.22611
785664,1.22545,1.22551,1.22544,1.22546
785724,1.22519,1.22535,1.22505,1.22527
785784,1.22552,1.22555,1.22545,1.22545
785844,1.22569,1.22569,1.22541,1.22551
785904,1.22537,1.22538,1.22507,1.22509
785964,1.22574,1.22574,1.22544,1.22546
786024,1.22651,1.22651,1.22628,1.2263
786084,1.22837,1.22838,1.22816,1.22818
786144,1.22708,1.22718,1.22691,1.22716
786204,1.22645,1.22658,1.22633,1.2264
786264,1.22578,1.22584,1.22563,1.22563
786324,1.22403,1.22403,1.22346,1.2235
786384,1.2248,1.22491,1.22468,1.22473
786444,1.22765,1.22765,1.22676,1.22686
786504,1.22573,1.22582,1.22549,1.22555
786564,1.22484,1.22486,1.22428,1.22432
786624,1.22256,1.22276,1.22253,1.22256
786684,1.22142,1.22143,1.221,1.22119
786744,1.22288,1.22314,1.22276,1.2228
786804,1.22311,1.22325,1.22296,1.22309
786864,1.22346,1.22357,1.22343,1.22347
786924,1.22479,1.22479,1.22439,1.22449
786973,1.22514,1.22514,1.22493,1.22501
787033,1.22522,1.22527,1.22515,1.22526
787093,1.22629,1.22636,1.22614,1.22616
787153,1.22717,1.22717,1.22707,1.22716
787213,1.22839,1.22847,1.2282,1.22821
787273,1.22865,1.22869,1.22864,1.22867
787333,1.22867,1.22867,1.22854,1.22858
787393,1.22831,1.22841,1.22817,1.22841
787453,1.22901,1.22901,1.22856,1.22856
787513,1.22694,1.22694,1.22654,1.22672
787573,1.22729,1.22771,1.22729,1.22769
787633,1.22636,1.22636,1.2261,1.22631
787693,1.22683,1.22683,1.22655,1.22661
787753,1.22697,1.227,1.22669,1.22672
787813,1.22624,1.22626,1.22605,1.22605
787873,1.2243,1.22464,1.2243,1.22458
787933,1.22626,1.22627,1.22603,1.22604
787993,1.22769,1.22773,1.22741,1.22743
788053,1.22667,1.22692,1.22666,1.2269
788113,1.22748,1.22762,1.22747,1.22752
788173,1.22825,1.22826,1.2282,1.22821
788233,1.22827,1.22846,1.22823,1.22823
788293,1.22909,1.22909,1.22881,1.22887
788353,1.22895,1.22898,1.22888,1.22888
788412,1.22902,1.22923,1.22902,1.22918
788472,1.23006,1.23012,1.23001,1.23004
788532,1.22862,1.22862,1.22854,1.22859
788592,1.22937,1.22946,1.22937,1.22942
788652,1.22902,1.2291,1.22902,1.22905
788712,1.22916,1.22921,1.22914,1.22921
788772,1.23042,1.23043,1.23028,1.23029
788832,1.23136,1.23177,1.23136,1.23175
788892,1.23168,1.23168,1.23149,1.23151
788952,1.23161,1.23174,1.23133,1.23156
789012,1.23212,1.23236,1.23212,1.23212
789072,1.23136,1.23151,1.23121,1.23137
789132,1.23488,1.23501,1.23481,1.23501
789192,1.2339,1.23402,1.23383,1.2339
789252,1.23407,1.23417,1.23396,1.23396
789312,1.23433,1.23448,1.23433,1.23439
789372,1.23657,1.23668,1.23622,1.23661
789432,1.2358,1.2358,1.23546,1.23561
789492,1.23629,1.2363,1.23612,1.23614
789552,1.2353,1.23564,1.2353,1.2355
789612,1.23477,1.23488,1.23477,1.23486
789672,1.23549,1.23571,1.23549,1.23557
789732,1.2356,1.23595,1.23558,1.23594
789792,1.23496,1.23501,1.23496,1.23501
789852,1.23482,1.23495,1.23471,1.23493
789911,1.23534,1.23534,1.23517,1.23518
789971,1.2352,1.23529,1.23514,1.23529
790031,1.23544,1.2356,1.23539,1.23551
790091,1.23802,1.23825,1.23798,1.23798
790151,1.23895,1.23895,1.2388,1.23892
790211,1.23774,1.23775,1.23761,1.23761
790271,1.23784,1.2379,1.23775,1.23787
790331,1.23734,1.23735,1.23685,1.23689
790391,1.23726,1.23736,1.23709,1.23733
790451,1.2366,1.23662,1.23648,1.23661
790511,1.23529,1.23566,1.23526,1.2353
790571,1.23563,1.23563,1.23523,1.23535
790631,1.23421,1.23431,1.23416,1.23428
790691,1.23445,1.23445,1.23404,1.23412
790751,1.23041,1.23047,1.2301,1.23035
790811,1.23226,1.23285,1.23221,1.23274
790871,1.24028,1.24141,1.2402,1.2411
790931,1.23943,1.23961,1.2394,1.23959
790991,1.24178,1.24238,1.24161,1.24238
791051,1.24241,1.24254,1.24222,1.24238
791111,1.24368,1.24396,1.2434,1.24396
791171,1.24637,1.24651,1.24625,1.24634
791231,1.24489,1.24497,1.24489,1.24494
791290,1.24531,1.24531,1.24505,1.2452
791350,1.24682,1.24682,1.24652,1.24663
791410,1.24532,1.24544,1.24521,1.2454
791470,1.24611,1.24611,1.24579,1.24588
791530,1.24579,1.24596,1.24577,1.24593
791590,1.24591,1.24595,1.24581,1.24595
791650,1.24565,1.2457,1.24564,1.24566
791710,1.24657,1.24658,1.24637,1.24644
791770,1.24677,1.24694,1.24668,1.2469
791830,1.25002,1.2504,1.24965,1.25025
791890,1.24915,1.24928,1.24866,1.24871
791950,1.24869,1.24869,1.2484,1.24841
792010,1.24808,1.24842,1.24808,1.24838
792070,1.24718,1.24722,1.24687,1.24698
792130,1.2476,1.24775,1.24758,1.2476
792190,1.24738,1.24748,1.24684,1.24693
792250,1.24984,1.24999,1.24963,1.24973
792310,1.24772,1.24787,1.24757,1.24785
792370,1.24825,1.24848,1.24821,1.24837
792430,1.24716,1.24728,1.24706,1.24723
792490,1.24933,1.24933,1.24916,1.24918
792550,1.25076,1.25076,1.25055,1.25073
792610,1.25045,1.25045,1.25015,1.2502
792670,1.25034,1.25035,1.2501,1.25018
792730,1.25006,1.2501,1.24975,1.24981
792790,1.25027,1.25069,1.25027,1.25068
792850,1.25047,1.25058,1.25047,1.25051
792910,1.25135,1.25136,1.25119,1.25119
792970,1.2539,1.25391,1.25358,1.25362
793030,1.25391,1.25399,1.25355,1.25362
793090,1.25483,1.25502,1.25483,1.25502
793150,1.25487,1.25488,1.25466,1.25483
793210,1.2538,1.25388,1.25369,1.25386
793270,1.25292,1.25362,1.25285,1.25351
793330,1.25341,1.25381,1.25334,1.25381
793390,1.25274,1.25281,1.2526,1.25276
793450,1.24877,1.24881,1.24849,1.2488
793510,1.24825,1.2484,1.24816,1.24829
793570,1.24737,1.24737,1.24716,1.24723
793630,1.24525,1.24527,1.24401,1.24401
793690,1.24446,1.24446,1.24364,1.24364
793750,1.24475,1.24499,1.2446,1.2447
793810,1.24406,1.24418,1.244,1.24406
793870,1.24405,1.24407,1.24385,1.24399
793930,1.24115,1.24136,1.24115,1.24136
793990,1.24158,1.2416,1.2413,1.24133
794050,1.24055,1.24065,1.24049,1.24055
794110,1.24013,1.24016,1.24013,1.24015
794167,1.24148,1.24184,1.24135,1.24179
794225,1.24117,1.24124,1.24107,1.24123
794285,1.24226,1.24232,1.2422,1.24222
794345,1.24341,1.24341,1.24316,1.24326
794405,1.24242,1.24244,1.24239,1.24241
794465,1.2421,1.24215,1.24205,1.24212
794525,1.24155,1.24157,1.24142,1.24142
794585,1.24092,1.24097,1.24081,1.24082
794645,1.24166,1.24166,1.24138,1.24148
794705,1.24122,1.24151,1.2412,1.24148
794765,1.23972,1.23986,1.23971,1.23982
794825,1.24106,1.24116,1.24092,1.24097
794885,1.2425,1.24255,1.2424,1.24252
794945,1.24237,1.24242,1.24221,1.24237
795005,1.24072,1.24086,1.24056,1.24066
795065,1.23726,1.23747,1.237,1.23706
795125,1.23748,1.23751,1.2374,1.23744
795185,1.2397,1.2397,1.23939,1.23951
795245,1.24077,1.24077,1.24059,1.2406
795305,1.24126,1.24135,1.24069,1.24105
795365,1.24083,1.24086,1.24083,1.24084
795425,1.24073,1.24075,1.2407,1.24071
795484,1.24058,1.24061,1.24056,1.24056
795539,1.2405,1.2405,1.24035,1.24043
795589,1.24056,1.24067,1.24056,1.2406
795647,1.24,1.24,1.2398,1.2398
795707,1.24061,1.24063,1.2405,1.24054
795767,1.23941,1.23941,1.23914,1.23914
795827,1.23851,1.23851,1.23844,1.23844
795887,1.23858,1.23858,1.23854,1.23857
795947,1.23875,1.23877,1.23861,1.23868
796007,1.2385,1.2385,1.23805,1.23831
796067,1.23778,1.23778,1.23748,1.2375
796127,1.23601,1.23619,1.23587,1.23611
796187,1.23589,1.23601,1.23574,1.23599
796247,1.23437,1.23446,1.23431,1.23443
796307,1.23398,1.23402,1.23392,1.23392
796367,1.23483,1.23502,1.23477,1.23492
796427,1.23462,1.23467,1.23426,1.23426
796487,1.23254,1.23277,1.23249,1.23268
796547,1.2346,1.23461,1.23441,1.23442
796607,1.23408,1.23422,1.23391,1.23412
796667,1.23485,1.23491,1.23463,1.23471
796727,1.23443,1.23457,1.2344,1.23448
796787,1.23401,1.23427,1.23398,1.23424
796847,1.23351,1.23375,1.23344,1.23373
796907,1.23362,1.23364,1.2335,1.23354
796967,1.2336,1.23361,1.2336,1.23361
797027,1.23335,1.23361,1.23332,1.2336
797087,1.23352,1.23354,1.23347,1.2335
797147,1.2335,1.23358,1.23346,1.2335
797207,1.23372,1.23396,1.23372,1.23396
797267,1.2334,1.23344,1.23339,1.23341
797327,1.233,1.23313,1.23298,1.23305
797387,1.23217,1.23226,1.23196,1.23198
797447,1.23225,1.23228,1.23217,1.23224
797507,1.2336,1.23362,1.2335,1.2336
797567,1.23156,1.23156,1.23077,1.23102
797627,1.2317,1.2317,1.23131,1.23136
797687,1.23333,1.23335,1.2329,1.2329
797747,1.23266,1.23275,1.23259,1.23267
797807,1.23157,1.23157,1.23141,1.23141
797867,1.23048,1.23057,1.23036,1.23043
797927,1.23204,1.23215,1.23181,1.23207
797987,1.23233,1.23253,1.2322,1.2322
798047,1.23194,1.23234,1.23191,1.23226
798107,1.23145,1.23153,1.2313,1.23153
798167,1.23269,1.23271,1.23228,1.23241
798227,1.23228,1.23312,1.2314,1.23291
798287,1.2302,1.23021,1.22951,1.22957
798347,1.22899,1.22975,1.22893,1.22967
798407,1.22815,1.22821,1.22815,1.22821
798467,1.22754,1.22794,1.22754,1.22791
798527,1.22804,1.22809,1.22791,1.22797
798587,1.22723,1.22739,1.22718,1.22736
798647,1.22788,1.22788,1.22768,1.22775
798707,1.22793,1.22798,1.22789,1.22795
798767,1.22768,1.22768,1.22761,1.22761
798827,1.22728,1.22736,1.22723,1.22736
798887,1.22746,1.2276,1.22743,1.2276
798947,1.22658,1.22658,1.22597,1.22604
799007,1.22728,1.22738,1.2271,1.22729
799067,1.22843,1.22845,1.22778,1.2283
799127,1.22938,1.22938,1.22909,1.22913
799187,1.22899,1.22899,1.22869,1.22891
799247,1.2286,1.22913,1.2286,1.22889
799307,1.22701,1.22703,1.22646,1.22647
799367,1.23131,1.23146,1.23113,1.23146
799427,1.23274,1.23304,1.2327,1.23304
799487,1.23217,1.23228,1.23188,1.23189
799547,1.23253,1.23278,1.23251,1.23277
799607,1.23362,1.23387,1.23362,1.23379
799667,1.2325,1.2326,1.2325,1.23251
799727,1.23311,1.23316,1.2329,1.23314
799787,1.23253,1.23265,1.23253,1.23264
799847,1.23286,1.23291,1.2327,1.2328
799906,1.23295,1.23367,1.2329,1.23366
799966,1.23255,1.23265,1.23251,1.23258
800026,1.23267,1.23268,1.23246,1.2326
800086,1.23254,1.23257,1.23244,1.23253
800146,1.23137,1.23157,1.23131,1.23145
800206,1.23072,1.23074,1.23066,1.2307
800266,1.23014,1.23021,1.23014,1.23018
800326,1.23023,1.23028,1.23006,1.23015
800386,1.22937,1.22951,1.22925,1.22944
800446,1.22949,1.22964,1.22934,1.22961
800506,1.23178,1.23192,1.23167,1.23171
800566,1.23077,1.23107,1.23068,1.2307
800626,1.23014,1.23028,1.23013,1.23028
800686,1.23063,1.23068,1.23053,1.2306
800746,1.22983,1.23003,1.22967,1.23002
800806,1.22982,1.22988,1.22964,1.22965
800866,1.23039,1.2304,1.23004,1.23007
800926,1.22995,1.22995,1.22943,1.22969
800986,1.22975,1.23011,1.22971,1.23005
801046,1.2306,1.23062,1.23034,1.23035
801106,1.22941,1.22953,1.22941,1.22953
801166,1.22961,1.22976,1.22939,1.22976
801226,1.22944,1.22944,1.22903,1.22923
801286,1.22907,1.22922,1.22906,1.22913
801345,1.22875,1.22894,1.2287,1.22871
801405,1.22883,1.22903,1.2286,1.2286
801465,1.22896,1.22934,1.22896,1.22934
801525,1.22976,1.22999,1.22976,1.2299
801585,1.23151,1.2316,1.23143,1.23143
801644,1.23101,1.23107,1.23101,1.23107
801704,1.2312,1.2312,1.23111,1.23117
801764,1.23275,1.2329,1.23274,1.23279
801824,1.23301,1.23346,1.23299,1.23316
801884,1.23201,1.23241,1.2319,1.23191
801944,1.23192,1.23232,1.23186,1.2323
802004,1.23429,1.23438,1.23416,1.23416
802064,1.23457,1.23469,1.23454,1.23458
802124,1.23355,1.23371,1.23345,1.23346
802184,1.23206,1.23228,1.23202,1.23227
802244,1.23043,1.23077,1.23041,1.23073
802304,1.23036,1.23063,1.23022,1.23057
802364,1.22898,1.229,1.22865,1.22885
802424,1.22952,1.22953,1.22927,1.22932
802484,1.23077,1.23083,1.23071,1.23082
802544,1.23101,1.23112,1.23094,1.23111
802604,1.23116,1.23119,1.23101,1.23102
802664,1.2313,1.23132,1.2312,1.23132
802723,1.23159,1.2316,1.23159,1.2316
802783,1.23122,1.23127,1.23115,1.23118
802843,1.23153,1.23168,1.23142,1.23166
802903,1.23317,1.23356,1.23317,1.2334
802963,1.23356,1.23363,1.23336,1.23362
803023,1.23361,1.2337,1.23361,1.2337
803083,1.23243,1.23264,1.23243,1.23256
803143,1.23239,1.23242,1.23238,1.23242
803203,1.23261,1.23266,1.2325,1.23256
803263,1.23267,1.23267,1.23226,1.23226
803323,1.23376,1.23441,1.23351,1.23439
803383,1.23327,1.23363,1.23315,1.23326
803443,1.2331,1.23342,1.23248,1.2333
803503,1.23277,1.2329,1.23268,1.23289
803563,1.23174,1.23175,1.23156,1.23166
803623,1.2317,1.23181,1.23165,1.23166
803683,1.22873,1.22897,1.22805,1.22834
803743,1.22734,1.22787,1.22718,1.22757
803803,1.22389,1.22403,1.22372,1.22392
803863,1.22394,1.22394,1.22357,1.2236
803923,1.22476,1.22479,1.22458,1.22461
803983,1.22428,1.22449,1.22428,1.22431
804043,1.22355,1.22373,1.22355,1.22371
804103,1.22293,1.22297,1.22291,1.22293
804163,1.22316,1.22322,1.22316,1.22322
804222,1.2235,1.22352,1.22332,1.22337
804281,1.22262,1.22278,1.22211,1.22234
804341,1.22313,1.22325,1.2231,1.22323
804401,1.22294,1.22298,1.22294,1.22297
804461,1.22165,1.22175,1.22161,1.22175
804521,1.22235,1.22235,1.22228,1.22229
804581,1.22241,1.22248,1.22222,1.22224
804641,1.2227,1.22286,1.22269,1.22285
804701,1.22359,1.22359,1.22333,1.22335
804761,1.22234,1.22243,1.222,1.22202
804821,1.22106,1.22122,1.22101,1.22112
804881,1.22204,1.22213,1.22178,1.2219
804941,1.22202,1.22203,1.2217,1.22185
805001,1.2218,1.22188,1.22163,1.22181
805061,1.22193,1.22213,1.22189,1.2219
805121,1.22183,1.22204,1.22174,1.22199
805181,1.22079,1.22139,1.22078,1.22105
805241,1.21958,1.21967,1.2194,1.2194
805301,1.22105,1.22115,1.2209,1.22111
805361,1.22084,1.22104,1.22084,1.22101
805421,1.22104,1.22126,1.22103,1.22126
805481,1.22039,1.22044,1.22015,1.22019
805541,1.22002,1.22011,1.21997,1.21998
805600,1.21922,1.21926,1.21921,1.21926
805659,1.21925,1.21945,1.21925,1.21932
805718,1.21913,1.21917,1.21902,1.21911
805778,1.21891,1.21901,1.21878,1.2188
805838,1.21916,1.21925,1.21914,1.2192
805898,1.21896,1.21896,1.21888,1.21891
805958,1.21955,1.21956,1.2195,1.2195
806018,1.21935,1.21935,1.21931,1.21931
806078,1.21925,1.21925,1.21905,1.21906
806138,1.22054,1.22054,1.2203,1.22035
806198,1.22003,1.22029,1.21991,1.22025
806258,1.21971,1.21973,1.21917,1.21926
806318,1.21815,1.21817,1.21799,1.21806
806378,1.21876,1.21881,1.21867,1.21867
806438,1.21845,1.21864,1.21842,1.21849
806498,1.21688,1.21699,1.21683,1.21692
806558,1.21872,1.21897,1.21863,1.21887
806618,1.21725,1.21725,1.2159,1.21666
806678,1.21762,1.21796,1.21757,1.2179
806738,1.22152,1.22169,1.2215,1.22155
806798,1.2212,1.2212,1.22104,1.22111
806858,1.2197,1.21983,1.21957,1.21983
806918,1.2255,1.22584,1.22525,1.22577
806978,1.22626,1.22664,1.22625,1.22663
807038,1.2262,1.22651,1.22619,1.2262
807098,1.22741,1.22741,1.22701,1.22702
807158,1.22709,1.22719,1.22705,1.22712
807218,1.22731,1.22731,1.22715,1.2272
807278,1.22743,1.22747,1.22738,1.22738
807338,1.22729,1.22735,1.22727,1.22728
807398,1.22802,1.22802,1.22802,1.22802
807458,1.22781,1.22782,1.22775,1.22775
807518,1.2279,1.22791,1.2277,1.2277
807578,1.22629,1.22634,1.22609,1.22612
807638,1.22632,1.22666,1.2263,1.2263
807698,1.2274,1.22763,1.22736,1.22747
807758,1.22756,1.22764,1.2275,1.22751
807818,1.22904,1.22908,1.22889,1.22897
807878,1.23042,1.23056,1.23038,1.23051
807938,1.23082,1.23113,1.23081,1.23105
807998,1.23089,1.23099,1.23059,1.23097
808058,1.23137,1.23166,1.23135,1.23166
808118,1.23091,1.23106,1.23086,1.23089
808178,1.23146,1.23146,1.23124,1.23124
808238,1.23122,1.23156,1.23121,1.23145
808298,1.23216,1.23217,1.23206,1.23211
808358,1.23307,1.23321,1.23302,1.23307
808418,1.23303,1.2331,1.23284,1.23284
808478,1.23323,1.23323,1.23228,1.23277
808537,1.23452,1.23468,1.23436,1.23456
808597,1.23178,1.23183,1.2316,1.2317
808657,1.23324,1.23325,1.23301,1.23324
808717,1.233,1.23304,1.23283,1.23297
808777,1.23218,1.23218,1.23194,1.23194
808837,1.2327,1.23274,1.23259,1.23259
808897,1.23213,1.23218,1.23211,1.23213
808957,1.23188,1.23188,1.23171,1.23178
809017,1.22908,1.22921,1.22896,1.2292
809077,1.22843,1.22876,1.22824,1.22875
809137,1.23242,1.23261,1.23231,1.23231
809197,1.23219,1.2322,1.23201,1.2321
809257,1.23135,1.23154,1.23132,1.23152
809317,1.23016,1.23022,1.22962,1.22966
809377,1.22975,1.2298,1.22953,1.22955
809437,1.23081,1.23088,1.23067,1.23071
809497,1.23235,1.23275,1.23225,1.23247
809557,1.23273,1.23296,1.23273,1.23286
809617,1.23294,1.23306,1.23286,1.23297
809677,1.23339,1.23346,1.23334,1.23342
809737,1.23249,1.2325,1.23239,1.2324
809797,1.23254,1.23268,1.23251,1.23268
809857,1.23375,1.23375,1.23345,1.2336
809917,1.23343,1.23348,1.23343,1.23346
809976,1.23338,1.23343,1.23334,1.23342
810036,1.23365,1.23373,1.2336,1.23371
810096,1.23497,1.23513,1.23487,1.23508
810156,1.23558,1.23561,1.23555,1.2356
810216,1.23507,1.23509,1.23486,1.23487
810276,1.23495,1.23503,1.23489,1.23496
810336,1.23471,1.23477,1.23466,1.23468
810396,1.2349,1.2349,1.23475,1.2349
810456,1.23386,1.23406,1.23386,1.23401
810516,1.23335,1.23352,1.23306,1.23306
810576,1.23388,1.23396,1.23381,1.23385
810636,1.23441,1.23443,1.23422,1.23422
810696,1.23462,1.23486,1.23462,1.23481
810756,1.23972,1.24004,1.23957,1.23995
810816,1.24089,1.24098,1.2408,1.24093
810876,1.24073,1.24081,1.24065,1.24074
810936,1.23958,1.23981,1.23958,1.23972
810996,1.23978,1.24007,1.23971,1.24005
811056,1.24157,1.24171,1.24144,1.24159
811116,1.23931,1.23947,1.2392,1.23943
811176,1.24059,1.2409,1.24055,1.24084
811236,1.24056,1.24056,1.24041,1.24043
811296,1.24028,1.24044,1.24023,1.24041
811355,1.24026,1.24036,1.24026,1.24036
811415,1.24204,1.24215,1.2419,1.24213
811475,1.24154,1.24188,1.24142,1.24174
811535,1.24173,1.242,1.24172,1.24179
811595,1.24139,1.24141,1.24126,1.24137
811655,1.24165,1.24173,1.2416,1.24166
811715,1.24188,1.24188,1.2418,1.24181
811775,1.24151,1.24153,1.2415,1.24153
811835,1.24185,1.24197,1.24179,1.24191
811895,1.24256,1.24256,1.24239,1.24245
811955,1.24088,1.24088,1.24039,1.2404
812015,1.24097,1.241,1.24087,1.24098
812075,1.24234,1.24234,1.24212,1.24221
812135,1.24347,1.24367,1.24347,1.24353
812195,1.24072,1.24089,1.24018,1.24039
812255,1.24179,1.24186,1.24167,1.24167
812315,1.24148,1.24156,1.24125,1.24138
812375,1.24098,1.24118,1.24072,1.24102
812435,1.24028,1.24046,1.23998,1.2402
812495,1.23962,1.23977,1.23958,1.2396
812555,1.24006,1.24006,1.23969,1.23971
812615,1.24082,1.24106,1.2408,1.24101
812675,1.24044,1.24052,1.2402,1.24041
812735,1.24125,1.24128,1.24121,1.24127
812795,1.24093,1.24118,1.24092,1.24095
812855,1.241,1.24102,1.2409,1.24101
812912,1.24123,1.24123,1.24121,1.24121
812972,1.24077,1.24082,1.24076,1.2408
813032,1.24003,1.24012,1.23991,1.24007
813092,1.24018,1.24027,1.24018,1.24026
813152,1.24067,1.24072,1.2406,1.2406
813212,1.2406,1.24066,1.2405,1.2406
813272,1.24038,1.24041,1.24024,1.24035
813332,1.23967,1.23978,1.23961,1.23978
813392,1.24115,1.24145,1.24093,1.24134
813452,1.23928,1.23937,1.23907,1.23937
813512,1.23826,1.23826,1.23781,1.23787
813572,1.23788,1.23788,1.23749,1.23754
813632,1.23783,1.23786,1.23779,1.23783
813692,1.24103,1.24147,1.24087,1.24145
813752,1.24026,1.24037,1.23969,1.23972
813812,1.23506,1.23516,1.23467,1.23504
813872,1.23277,1.23282,1.23251,1.23278
813932,1.23136,1.23137,1.23112,1.23131
813992,1.23187,1.23197,1.23174,1.23179
814052,1.23141,1.23141,1.23121,1.23132
814112,1.23049,1.23062,1.2303,1.23062
814172,1.23129,1.23129,1.23106,1.23118
814232,1.23097,1.23105,1.23097,1.23105
814292,1.23128,1.23137,1.23117,1.23136
814352,1.23068,1.23078,1.23068,1.23078
814412,1.23097,1.23099,1.23059,1.23061
814472,1.22987,1.22991,1.2297,1.2297
814532,1.23106,1.23106,1.23093,1.23096
814592,1.23103,1.23107,1.23092,1.23092
814652,1.23136,1.23136,1.23131,1.23133
814712,1.23152,1.23161,1.23146,1.23161
814772,1.23213,1.23213,1.23155,1.23157
814832,1.23178,1.23194,1.23163,1.23178
814892,1.23061,1.23072,1.2306,1.23068
814952,1.23018,1.23031,1.22996,1.23002
815012,1.2294,1.22953,1.22914,1.22923
815072,1.22983,1.22998,1.22979,1.22996
815132,1.22951,1.22951,1.22939,1.22944
815192,1.22934,1.22936,1.22912,1.22931
